pmid,author,weightage
33122900,Manuel Vicente Garnacho-Castaño,0.08333
33122900,Eduardo Loeb,0.08333
33122900,Georgina Farago,0.08333
33122900,Marc Miravitlles,0.08333
33254561,Prince Allawadhi,0.14286
33254561,Amit Khurana,0.14286
33254561,Sachin Allwadhi,0.14286
33254561,Uma Shanker Navik,0.14286
33254561,Kamaldeep Joshi,0.14286
33254561,Anil Kumar Banothu,0.14286
33254561,Kala Kumar Bharani,0.14286
34200372,Lynda J Partridge,0.16667
34200372,Lucy Urwin,0.16667
34200372,Martin J H Nicklin,0.16667
34200372,David C James,0.16667
34200372,Luke R Green,0.16667
34200372,Peter N Monk,0.16667
32243205,Justin A Fried,0.05556
32243205,Kumudha Ramasubbu,0.05556
32243205,Reema Bhatt,0.05556
32243205,Veli K Topkara,0.05556
32243205,Kevin J Clerkin,0.05556
32243205,Evelyn Horn,0.05556
32243205,LeRoy Rabbani,0.05556
32243205,Daniel Brodie,0.05556
32243205,Sneha S Jain,0.05556
32243205,Ajay J Kirtane,0.05556
32243205,Amirali Masoumi,0.05556
32243205,Koji Takeda,0.05556
32243205,Deepa Kumaraiah,0.05556
32243205,Daniel Burkhoff,0.05556
32243205,Martin Leon,0.05556
32243205,Allan Schwartz,0.05556
32243205,Nir Uriel,0.05556
32243205,Gabriel Sayer,0.05556
32881304,Antoine Rauch,0.05882
32881304,Julien Labreuche,0.05882
32881304,Fanny Lassalle,0.05882
32881304,Julien Goutay,0.05882
32881304,Morgan Caplan,0.05882
32881304,Leslie Charbonnier,0.05882
32881304,Aurelien Rohn,0.05882
32881304,Emmanuelle Jeanpierre,0.05882
32881304,Annabelle Dupont,0.05882
32881304,Alain Duhamel,0.05882
32881304,Karine Faure,0.05882
32881304,Marc Lambert,0.05882
32881304,Eric Kipnis,0.05882
32881304,Delphine Garrigue,0.05882
32881304,Peter J Lenting,0.05882
32881304,Julien Poissy,0.05882
32881304,Sophie Susen,0.05882
33189187,Charmaine Griffiths,0.33333
33189187,Michelle Mitchell,0.33333
33189187,Aisling Burnand,0.33333
32811674,Daniel J Goldstein,1
33910809,Bernd Kaina,1
33684245,Stênio de Cássio Zequi,0.05263
33684245,Ivan Leonardo Avelino Franca Silva,0.05263
33684245,João Pedreira Duprat,0.05263
33684245,Felipe José Fernandez Coimbra,0.05263
33684245,Jefferson L Gross,0.05263
33684245,Jose Guilherme Vartanian,0.05263
33684245,Fabiana Baroni Alves Makdissi,0.05263
33684245,Fernanda Perez M Leite,0.05263
33684245,Walter Henriques da Costa,0.05263
33684245,Guilherme Yazbek,0.05263
33684245,Eduardo Henrique Giroud Joaquim,0.05263
33684245,Raquel Marcondes Bussolotti,0.05263
33684245,Pedro Caruso,0.05263
33684245,Marcon Censoni de Ávila Lima,0.05263
33684245,Suely Akiko Nakagawa,0.05263
33684245,Samuel Aguiar,0.05263
33684245,Glauco Baiocchi,0.05263
33684245,Ademar Lopes,0.05263
33684245,Luiz Paulo Kowalski,0.05263
34180276,Gordon Pennycook,0.25
34180276,Jonathon McPhetres,0.25
34180276,Bence Bago,0.25
34180276,David G Rand,0.25
32552874,Chuan-Xi Chen,0.2
32552874,Zheng-Deng Wei,0.2
32552874,Yong-Jun Liu,0.2
32552874,Shou-Zhen Cheng,0.2
32552874,Xiang-Dong Guan,0.2
34327950,S H Sarmanaev,0.2
34327950,T V Gololobova,0.2
34327950,T G Suranova,0.2
34327950,G N Suvorov,0.2
34327950,S S Zenin,0.2
33281646,Ilona Bidzan-Bluma,0.14286
33281646,Monika Bidzan,0.14286
33281646,Paweł Jurek,0.14286
33281646,Leszek Bidzan,0.14286
33281646,Jessica Knietzsch,0.14286
33281646,Marcus Stueck,0.14286
33281646,Mariola Bidzan,0.14286
32972995,Qian Zhang,0.00775
32972995,Paul Bastard,0.00775
32972995,Zhiyong Liu,0.00775
32972995,Jérémie Le Pen,0.00775
32972995,Marcela Moncada-Velez,0.00775
32972995,Jie Chen,0.00775
32972995,Masato Ogishi,0.00775
32972995,Ira K D Sabli,0.00775
32972995,Stephanie Hodeib,0.00775
32972995,Cecilia Korol,0.00775
32972995,Jérémie Rosain,0.00775
32972995,Kaya Bilguvar,0.00775
32972995,Junqiang Ye,0.00775
32972995,Alexandre Bolze,0.00775
32972995,Benedetta Bigio,0.00775
32972995,Rui Yang,0.00775
32972995,Andrés Augusto Arias,0.00775
32972995,Qinhua Zhou,0.00775
32972995,Yu Zhang,0.00775
32972995,Fanny Onodi,0.00775
32972995,Sarantis Korniotis,0.00775
32972995,Léa Karpf,0.00775
32972995,Quentin Philippot,0.00775
32972995,Marwa Chbihi,0.00775
32972995,Lucie Bonnet-Madin,0.00775
32972995,Karim Dorgham,0.00775
32972995,Nikaïa Smith,0.00775
32972995,William M Schneider,0.00775
32972995,Brandon S Razooky,0.00775
32972995,Hans-Heinrich Hoffmann,0.00775
32972995,Eleftherios Michailidis,0.00775
32972995,Leen Moens,0.00775
32972995,Ji Eun Han,0.00775
32972995,Lazaro Lorenzo,0.00775
32972995,Lucy Bizien,0.00775
32972995,Philip Meade,0.00775
32972995,Anna-Lena Neehus,0.00775
32972995,Aileen Camille Ugurbil,0.00775
32972995,Aurélien Corneau,0.00775
32972995,Gaspard Kerner,0.00775
32972995,Peng Zhang,0.00775
32972995,Franck Rapaport,0.00775
32972995,Yoann Seeleuthner,0.00775
32972995,Jeremy Manry,0.00775
32972995,Cecile Masson,0.00775
32972995,Yohann Schmitt,0.00775
32972995,Agatha Schlüter,0.00775
32972995,Tom Le Voyer,0.00775
32972995,Taushif Khan,0.00775
32972995,Juan Li,0.00775
32972995,Jacques Fellay,0.00775
32972995,Lucie Roussel,0.00775
32972995,Mohammad Shahrooei,0.00775
32972995,Mohammed F Alosaimi,0.00775
32972995,Davood Mansouri,0.00775
32972995,Haya Al-Saud,0.00775
32972995,Fahd Al-Mulla,0.00775
32972995,Feras Almourfi,0.00775
32972995,Saleh Zaid Al-Muhsen,0.00775
32972995,Fahad Alsohime,0.00775
32972995,Saeed Al Turki,0.00775
32972995,Rana Hasanato,0.00775
32972995,Diederik van de Beek,0.00775
32972995,Andrea Biondi,0.00775
32972995,Laura Rachele Bettini,0.00775
32972995,Mariella D'Angio',0.00775
32972995,Paolo Bonfanti,0.00775
32972995,Luisa Imberti,0.00775
32972995,Alessandra Sottini,0.00775
32972995,Simone Paghera,0.00775
32972995,Eugenia Quiros-Roldan,0.00775
32972995,Camillo Rossi,0.00775
32972995,Andrew J Oler,0.00775
32972995,Miranda F Tompkins,0.00775
32972995,Camille Alba,0.00775
32972995,Isabelle Vandernoot,0.00775
32972995,Jean-Christophe Goffard,0.00775
32972995,Guillaume Smits,0.00775
32972995,Isabelle Migeotte,0.00775
32972995,Filomeen Haerynck,0.00775
32972995,Pere Soler-Palacin,0.00775
32972995,Andrea Martin-Nalda,0.00775
32972995,Roger Colobran,0.00775
32972995,Pierre-Emmanuel Morange,0.00775
32972995,Sevgi Keles,0.00775
32972995,Fatma Çölkesen,0.00775
32972995,Tayfun Ozcelik,0.00775
32972995,Kadriye Kart Yasar,0.00775
32972995,Sevtap Senoglu,0.00775
32972995,Şemsi Nur Karabela,0.00775
32972995,Carlos Rodríguez-Gallego,0.00775
32972995,Giuseppe Novelli,0.00775
32972995,Sami Hraiech,0.00775
32972995,Yacine Tandjaoui-Lambiotte,0.00775
32972995,Xavier Duval,0.00775
32972995,Cédric Laouénan,0.00775
32972995,,0.00775
32972995,,0.00775
32972995,,0.00775
32972995,,0.00775
32972995,,0.00775
32972995,,0.00775
32972995,,0.00775
32972995,,0.00775
32972995,Andrew L Snow,0.00775
32972995,Clifton L Dalgard,0.00775
32972995,Joshua D Milner,0.00775
32972995,Donald C Vinh,0.00775
32972995,Trine H Mogensen,0.00775
32972995,Nico Marr,0.00775
32972995,András N Spaan,0.00775
32972995,Bertrand Boisson,0.00775
32972995,Stéphanie Boisson-Dupuis,0.00775
32972995,Jacinta Bustamante,0.00775
32972995,Anne Puel,0.00775
32972995,Michael J Ciancanelli,0.00775
32972995,Isabelle Meyts,0.00775
32972995,Tom Maniatis,0.00775
32972995,Vassili Soumelis,0.00775
32972995,Ali Amara,0.00775
32972995,Michel Nussenzweig,0.00775
32972995,Adolfo García-Sastre,0.00775
32972995,Florian Krammer,0.00775
32972995,Aurora Pujol,0.00775
32972995,Darragh Duffy,0.00775
32972995,Richard P Lifton,0.00775
32972995,Shen-Ying Zhang,0.00775
32972995,Guy Gorochov,0.00775
32972995,Vivien Béziat,0.00775
32972995,Emmanuelle Jouanguy,0.00775
32972995,Vanessa Sancho-Shimizu,0.00775
32972995,Charles M Rice,0.00775
32972995,Laurent Abel,0.00775
32972995,Luigi D Notarangelo,0.00775
32972995,Aurélie Cobat,0.00775
32972995,Helen C Su,0.00775
32972995,Jean-Laurent Casanova,0.00775
33362332,Dominik Schraff,1
32959499,Peter S Staats,0.5
32959499,Robert Levy,0.5
32509485,Joowhan Sung,0.5
32509485,Seher Anjum,0.5
33389097,Tianli Chang,0.125
33389097,Su Song,0.125
33389097,Donghui Huang,0.125
33389097,Ping Su,0.125
33389097,Xianjin Xiao,0.125
33389097,Honggang Li,0.125
33389097,Aihua Liao,0.125
33389097,Wenpei Xiang,0.125
34341551,Julia Rosen,1
33036761,V López Pérez,0.16667
33036761,J Cora Vicente,0.16667
33036761,C Echevarría Granados,0.16667
33036761,M L Salcedo Vázquez,0.16667
33036761,F Estol,0.16667
33036761,M Y Tebar Cuesta,0.16667
33280254,Xiang Song,0.125
33280254,Wei Hu,0.125
33280254,Haibo Yu,0.125
33280254,Laura Zhao,0.125
33280254,Yeqian Zhao,0.125
33280254,Xin Zhao,0.125
33280254,Hai-Hui Xue,0.125
33280254,Yong Zhao,0.125
32428087,Hercílio Martelli Júnior,0.33333
32428087,Daniella R B Martelli,0.33333
32428087,Renato A Machado,0.33333
33320826,Hsiu-An Lee,0.09091
33320826,Hsin-Hua Kung,0.09091
33320826,Yuarn-Jang Lee,0.09091
33320826,Jane C-J Chao,0.09091
33320826,Jai Ganesh Udayasankaran,0.09091
33320826,Hueng-Chuen Fan,0.09091
33320826,Kwok-Keung Ng,0.09091
33320826,Yu-Kang Chang,0.09091
33320826,Boonchai Kijsanayotin,0.09091
33320826,Alvin B Marcelo,0.09091
33320826,Chien-Yeh Hsu,0.09091
33591579,Sarah M Bobker,0.5
33591579,Matthew S Robbins,0.5
32303472,M Cellina,0.5
32303472,G Oliva,0.5
33819440,Hans Johnson,0.125
33819440,Megha Garg,0.125
33819440,Saran Shantikumar,0.125
33819440,Jecko Thachil,0.125
33819440,Bhavan Rai,0.125
33819440,Omar M Aboumarzouk,0.125
33819440,Hashim Hashim,0.125
33819440,Joe Philip,0.125
33209755,Suneela Garg,0.16667
33209755,Navya Gangadharan,0.16667
33209755,Nidhi Bhatnagar,0.16667
33209755,M M Singh,0.16667
33209755,S K Raina,0.16667
33209755,Sagar Galwankar,0.16667
33889556,Insook Kwon,0.33333
33889556,Sunjoo Kang,0.33333
33889556,Jin Sun Kim,0.33333
34060925,Elizabeth Barnby,0.33333
34060925,Mark Reynolds,0.33333
34060925,Jenny Gordon,0.33333
34515238,Armaan K Malhotra,0.2
34515238,Benjamin Davidson,0.2
34515238,Peter Giacobbe,0.2
34515238,Clement Hamani,0.2
34515238,Nir Lipsman,0.2
33202888,Saghi Forouhi,0.5
33202888,Ebrahim Ghafar-Zadeh,0.5
32766927,Akihiro Machitori,0.11111
32766927,Tomoyuki Noguchi,0.11111
32766927,Yusuke Kawata,0.11111
32766927,Nobuhiko Horioka,0.11111
32766927,Akihiro Nishie,0.11111
32766927,Daisuke Kakihara,0.11111
32766927,Kousei Ishigami,0.11111
32766927,Shigeki Aoki,0.11111
32766927,Yutaka Imai,0.11111
33403990,J Pillai,0.125
33403990,P Motloba,0.125
33403990,K S C Motaung,0.125
33403990,L U Ozougwu,0.125
33403990,B K Ikalafeng,0.125
33403990,E Marinda,0.125
33403990,M Lukhele,0.125
33403990,D Basu,0.125
33792889,Massimo Cugno,0.11111
33792889,Roberta Gualtierotti,0.11111
33792889,Giovanni Casazza,0.11111
33792889,Francesco Tafuri,0.11111
33792889,Gabriele Ghigliazza,0.11111
33792889,Adriana Torri,0.11111
33792889,Giorgio Costantino,0.11111
33792889,Nicola Montano,0.11111
33792889,Flora Peyvandi,0.11111
33647236,Arevalo Amaral,0.5
33647236,Clare Wenham,0.5
32983927,Heng Yang,0.5
32983927,Shuihua Lu,0.5
32302286,Kenneth V Iserson,1
33073694,Raveen Rathnasinghe,0.11111
33073694,Shirin Strohmeier,0.11111
33073694,Fatima Amanat,0.11111
33073694,Virginia L Gillespie,0.11111
33073694,Florian Krammer,0.11111
33073694,Adolfo García-Sastre,0.11111
33073694,Lynda Coughlan,0.11111
33073694,Michael Schotsaert,0.11111
33073694,Melissa B Uccellini,0.11111
32482145,Huan Sun,0.0625
32482145,Yan Li,0.0625
32482145,Peipei Liu,0.0625
32482145,Chengpeng Qiao,0.0625
32482145,Xiaomin Wang,0.0625
32482145,Lianao Wu,0.0625
32482145,Kefang Liu,0.0625
32482145,Yu Hu,0.0625
32482145,Chao Su,0.0625
32482145,Shuguang Tan,0.0625
32482145,Shumei Zou,0.0625
32482145,Guizhen Wu,0.0625
32482145,Jinghua Yan,0.0625
32482145,George Fu Gao,0.0625
32482145,Jianxun Qi,0.0625
32482145,Qihui Wang,0.0625
33341771,Rasha Maal-Bared,0.5
33341771,Jennifer Loudon,0.5
33173630,Rafael Salazar,0.2
33173630,Alejandro Hallo,0.2
33173630,Sebastian Vasquez,0.2
33173630,Steffy Reinthaller,0.2
33173630,Juan Echeverria,0.2
32955912,Wolfgang C G von Meißner,0.125
32955912,Christoph Strumann,0.125
32955912,Michael M Kochen,0.125
32955912,Paul Georg Blickle,0.125
32955912,Benno Wölk,0.125
32955912,Josef Pömsl,0.125
32955912,Wolfgang Fink,0.125
32955912,Jost Steinhaeuser,0.125
33566956,Lucia Tobase,0.25
33566956,Sandra Helena Cardoso,0.25
33566956,Renata Tavares Franco Rodrigues,0.25
33566956,Heloisa Helena Ciqueto Peres,0.25
32989997,R Zahorec,0.33333
32989997,I Hulin,0.33333
32989997,P Zahorec,0.33333
34425482,Ranjeet S Sokhi,0.01031
34425482,Vikas Singh,0.01031
34425482,Xavier Querol,0.01031
34425482,Sandro Finardi,0.01031
34425482,Admir Créso Targino,0.01031
34425482,Maria de Fatima Andrade,0.01031
34425482,Radenko Pavlovic,0.01031
34425482,Rebecca M Garland,0.01031
34425482,Jordi Massagué,0.01031
34425482,Shaofei Kong,0.01031
34425482,Alexander Baklanov,0.01031
34425482,Lu Ren,0.01031
34425482,Oksana Tarasova,0.01031
34425482,Greg Carmichael,0.01031
34425482,Vincent-Henri Peuch,0.01031
34425482,Vrinda Anand,0.01031
34425482,Graciela Arbilla,0.01031
34425482,Kaitlin Badali,0.01031
34425482,Gufran Beig,0.01031
34425482,Luis Carlos Belalcazar,0.01031
34425482,Andrea Bolignano,0.01031
34425482,Peter Brimblecombe,0.01031
34425482,Patricia Camacho,0.01031
34425482,Alejandro Casallas,0.01031
34425482,Jean-Pierre Charland,0.01031
34425482,Jason Choi,0.01031
34425482,Eleftherios Chourdakis,0.01031
34425482,Isabelle Coll,0.01031
34425482,Marty Collins,0.01031
34425482,Josef Cyrys,0.01031
34425482,Cleyton Martins da Silva,0.01031
34425482,Alessandro Domenico Di Giosa,0.01031
34425482,Anna Di Leo,0.01031
34425482,Camilo Ferro,0.01031
34425482,Mario Gavidia-Calderon,0.01031
34425482,Amiya Gayen,0.01031
34425482,Alexander Ginzburg,0.01031
34425482,Fabrice Godefroy,0.01031
34425482,Yuri Alexandra Gonzalez,0.01031
34425482,Marco Guevara-Luna,0.01031
34425482,Sk Mafizul Haque,0.01031
34425482,Henno Havenga,0.01031
34425482,Dennis Herod,0.01031
34425482,Urmas Hõrrak,0.01031
34425482,Tareq Hussein,0.01031
34425482,Sergio Ibarra,0.01031
34425482,Monica Jaimes,0.01031
34425482,Marko Kaasik,0.01031
34425482,Ravindra Khaiwal,0.01031
34425482,Jhoon Kim,0.01031
34425482,Anu Kousa,0.01031
34425482,Jaakko Kukkonen,0.01031
34425482,Markku Kulmala,0.01031
34425482,Joel Kuula,0.01031
34425482,Nathalie La Violette,0.01031
34425482,Guido Lanzani,0.01031
34425482,Xi Liu,0.01031
34425482,Stephanie MacDougall,0.01031
34425482,Patrick M Manseau,0.01031
34425482,Giada Marchegiani,0.01031
34425482,Brian McDonald,0.01031
34425482,Swasti Vardhan Mishra,0.01031
34425482,Luisa T Molina,0.01031
34425482,Dennis Mooibroek,0.01031
34425482,Suman Mor,0.01031
34425482,Nicolas Moussiopoulos,0.01031
34425482,Fabio Murena,0.01031
34425482,Jarkko V Niemi,0.01031
34425482,Steffen Noe,0.01031
34425482,Thiago Nogueira,0.01031
34425482,Michael Norman,0.01031
34425482,Juan Luis Pérez-Camaño,0.01031
34425482,Tuukka Petäjä,0.01031
34425482,Stuart Piketh,0.01031
34425482,Aditi Rathod,0.01031
34425482,Ken Reid,0.01031
34425482,Armando Retama,0.01031
34425482,Olivia Rivera,0.01031
34425482,Néstor Y Rojas,0.01031
34425482,Jhojan P Rojas-Quincho,0.01031
34425482,Roberto San José,0.01031
34425482,Odón Sánchez,0.01031
34425482,Rodrigo J Seguel,0.01031
34425482,Salla Sillanpää,0.01031
34425482,Yushan Su,0.01031
34425482,Nigel Tapper,0.01031
34425482,Antonio Terrazas,0.01031
34425482,Hilkka Timonen,0.01031
34425482,Domenico Toscano,0.01031
34425482,George Tsegas,0.01031
34425482,Guus J M Velders,0.01031
34425482,Christos Vlachokostas,0.01031
34425482,Erika von Schneidemesser,0.01031
34425482,Rajasree Vpm,0.01031
34425482,Ravi Yadav,0.01031
34425482,Rasa Zalakeviciute,0.01031
34425482,Miguel Zavala,0.01031
32763350,Priscila R Armijo,0.14286
32763350,Nicholas W Markin,0.14286
32763350,Scott Nguyen,0.14286
32763350,Dao H Ho,0.14286
32763350,Timothy S Horseman,0.14286
32763350,Steven J Lisco,0.14286
32763350,Alicia M Schiller,0.14286
32447945,M Hong,0.33333
32447945,Y Fang,0.33333
32447945,L H Xia,0.33333
32539446,Ricardo Wesley Alberca,0.2
32539446,Luana de Mendonça Oliveira,0.2
32539446,Anna Cláudia Calvielli Castelo Branco,0.2
32539446,Nátalli Zanete Pereira,0.2
32539446,Maria Notomi Sato,0.2
33110902,Manas Pratim Roy,1
33745558,Hamdan Mohammad Albaqawi,0.25
33745558,Eddieson Pasay-An,0.25
33745558,Romeo Mostoles,0.25
33745558,Sandro Villareal,0.25
32387343,Pier Paolo Panciani,0.14286
32387343,Giorgio Saraceno,0.14286
32387343,Luca Zanin,0.14286
32387343,Giulia Renisi,0.14286
32387343,Liana Signorini,0.14286
32387343,Luigi Battaglia,0.14286
32387343,Marco Maria Fontanella,0.14286
33903794,Medhini Madi,0.2
33903794,Mathangi Kumar,0.2
33903794,Pavithra Varchas,0.2
33903794,Ravindranath Vineetha,0.2
33903794,Kalyana Chakravarthy Pentapati,0.2
34366403,Giuseppe Calcaterra,0.2
34366403,Pier Paolo Bassareo,0.2
34366403,Francesco Barilla',0.2
34366403,Francesco Romeo,0.2
34366403,Jawahar L Mehta,0.2
33197085,Joseph R Clark,1
33849518,Eman Alshdaifat,0.14286
33849518,Amer Sindiani,0.14286
33849518,Wasim Khasawneh,0.14286
33849518,Omar Abu-Azzam,0.14286
33849518,Aref Qarqash,0.14286
33849518,Hassan Abushukair,0.14286
33849518,Nail Obeidat,0.14286
34545269,Marina Moreno Martínez,0.2
34545269,María Isabel Fernández-Cano,0.2
34545269,Maria Feijoo-Cid,0.2
34545269,Clara Llorens Serrano,0.2
34545269,Albert Navarro,0.2
34246317,Tamrat Shaweno,0.14286
34246317,Ibrahim Abdulhamid,0.14286
34246317,Lemlem Bezabih,0.14286
34246317,Daniel Teshome,0.14286
34246317,Behailu Derese,0.14286
34246317,Hiwot Tafesse,0.14286
34246317,Debebe Shaweno,0.14286
34104284,Alwaleed Alqahtani,0.16667
34104284,Aeed Alaklabi,0.16667
34104284,Stefan Kristjansson,0.16667
34104284,Hanan Alharthi,0.16667
34104284,Suhayb Aldhilan,0.16667
34104284,Hamid Alam,0.16667
33807851,Sofia Bastoni,0.07692
33807851,Christian Wrede,0.07692
33807851,Achraf Ammar,0.07692
33807851,Annemarie Braakman-Jansen,0.07692
33807851,Robbert Sanderman,0.07692
33807851,Andrea Gaggioli,0.07692
33807851,Khaled Trabelsi,0.07692
33807851,Liwa Masmoudi,0.07692
33807851,Omar Boukhris,0.07692
33807851,Jordan M Glenn,0.07692
33807851,Bassem Bouaziz,0.07692
33807851,Hamdi Chtourou,0.07692
33807851,Lisette van Gemert-Pijnen,0.07692
34158170,Juan Pablo Zapata-Ospina,0.11111
34158170,Daniel Felipe Patiño-Lugo,0.11111
34158170,Claudia Marcela Vélez,0.11111
34158170,Santiago Campos-Ortiz,0.11111
34158170,Pablo Madrid-Martínez,0.11111
34158170,Sebastián Pemberthy-Quintero,0.11111
34158170,Ana María Pérez-Gutiérrez,0.11111
34158170,Paola Andrea Ramírez-Pérez,0.11111
34158170,Viviana María Vélez-Marín,0.11111
33269976,Margaret Sheehan,1
34557996,Yumi Asukai,0.16667
34557996,Andrew Briggs,0.16667
34557996,Louis P Garrison,0.16667
34557996,Benjamin P Geisler,0.16667
34557996,Peter J Neumann,0.16667
34557996,Daniel A Ollendorf,0.16667
34517260,Eric Spikol,0.2
34517260,Orla McBride,0.2
34517260,Frédérique Vallières,0.2
34517260,Sarah Butter,0.2
34517260,Philip Hyland,0.2
32383321,Marzia Salgarello,0.2
32383321,Liliana Barone Adesi,0.2
32383321,Giuseppe Visconti,0.2
32383321,Domenico Maria Pagliara,0.2
32383321,Maria Lucia Mangialardi,0.2
32853294,Luis Angel Hierro,0.25
32853294,David Cantarero,0.25
32853294,David Patiño,0.25
32853294,Daniel Rodríguez-Pérez de Arenaza,0.25
33485934,Guillem Llopis Gisbert,0.125
33485934,Verónica Vidal Urrutia,0.125
33485934,Miguel A Moruno Benita,0.125
33485934,Ana Payá Chaume,0.125
33485934,Alberto Berenguer Jofresa,0.125
33485934,Andrés M Cubillos Arango,0.125
33485934,José L Pérez Boscá,0.125
33485934,Rafael Payá Serrano,0.125
33355305,Bart G J Candel,0.14286
33355305,Selma M M Vaes,0.14286
33355305,Egid M van Bree,0.14286
33355305,Sophie M A Groenen,0.14286
33355305,Floor Derkx,0.14286
33355305,Lisette A A Mignot,0.14286
33355305,Bas de Groot,0.14286
33856248,George S Georgiadis,0.25
33856248,Christos Argyriou,0.25
33856248,Efstratios I Georgakarakos,0.25
33856248,Miltos K Lazarides,0.25
34101087,Ali Vahedi,0.2
34101087,Sean Apap Mangion,0.2
34101087,Eli Silber,0.2
34101087,Naomi Sibtain,0.2
34101087,Julie Chandra,0.2
33527157,K Amann,0.1
33527157,P Boor,0.1
33527157,T Wiech,0.1
33527157,J Singh,0.1
33527157,E Vonbrunn,0.1
33527157,A Knöll,0.1
33527157,M Hermann,0.1
33527157,M Büttner-Herold,0.1
33527157,C Daniel,0.1
33527157,A Hartmann,0.1
33625463,Raymond A Harvey,0.0625
33625463,Jeremy A Rassen,0.0625
33625463,Carly A Kabelac,0.0625
33625463,Wendy Turenne,0.0625
33625463,Sandy Leonard,0.0625
33625463,Reyna Klesh,0.0625
33625463,William A Meyer,0.0625
33625463,Harvey W Kaufman,0.0625
33625463,Steve Anderson,0.0625
33625463,Oren Cohen,0.0625
33625463,Valentina I Petkov,0.0625
33625463,Kathy A Cronin,0.0625
33625463,Alison L Van Dyke,0.0625
33625463,Douglas R Lowy,0.0625
33625463,Norman E Sharpless,0.0625
33625463,Lynne T Penberthy,0.0625
32259611,Sandro Gentile,0.33333
32259611,Felice Strollo,0.33333
32259611,Antonio Ceriello,0.33333
33080676,Fausto Salaffi,0.09091
33080676,Marina Carotti,0.09091
33080676,Marika Tardella,0.09091
33080676,Alessandra Borgheresi,0.09091
33080676,Andrea Agostini,0.09091
33080676,Davide Minorati,0.09091
33080676,Daniela Marotto,0.09091
33080676,Marco Di Carlo,0.09091
33080676,Massimo Galli,0.09091
33080676,Andrea Giovagnoni,0.09091
33080676,Piercarlo Sarzi-Puttini,0.09091
32947360,Ying Liang,0.07143
32947360,Jing-Jin Liang,0.07143
32947360,Qing-Tao Zhou,0.07143
32947360,Xiao-Guang Li,0.07143
32947360,Fei Lin,0.07143
32947360,Zhong-Hua Deng,0.07143
32947360,Bi-Ying Zhang,0.07143
32947360,Lu Li,0.07143
32947360,Xiao-Hua Wang,0.07143
